Server_Name|App_Code|Env|LOCATION|App_Support_Group|App_Support_Group_email|Release|Exception|Deployment|Deployment_Type|Day|Patch_Date_PST|Patch_Day_PST|Patch_Start_Time_PST|Patch_End_Time_PST|Patch_Date_MNL|Patch_Day_MNL|Patch_Start_Time_MNL|Patch_End_Time_MNL|Assigned_Resource|Exclude_List|Patch_Status|POWER_STATUS|Patching_Shift
dgm0117f4|ftsb|DEV|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 02|7/10/24|Wednesday|06:00 PM|10:00 PM|7/11/24|Thursday|09:00 AM|01:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
pgm0117f5|ftsb|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 12|7/27/24|Saturday|07:00 PM|11:00 PM|7/28/24|Sunday|10:00 AM|02:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
pgm0117f6|ftsb|PROD|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 12|7/27/24|Saturday|07:00 PM|11:00 PM|7/28/24|Sunday|10:00 AM|02:00 PM|Chet|#N/A|NOT YET Patched|Running|Manila Shift
qgm0117f9|ftsb|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 03|7/11/24|Thursday|10:00 PM|02:00 AM|7/12/24|Friday|01:00 PM|05:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm0117fa|ftsb|QA|West US|Integration Services|Infra.Services.Integration.Services@safeway.com|2024 R03|0|Handheld|MANUAL|Day 03|7/11/24|Thursday|10:00 PM|02:00 AM|7/12/24|Friday|01:00 PM|05:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011941|iaad1|QA|West US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 03|7/11/24|Thursday|10:00 PM|02:00 AM|7/12/24|Friday|01:00 PM|05:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm011943|iaad1|QA|East US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 03|7/11/24|Thursday|10:00 PM|02:00 AM|7/12/24|Friday|01:00 PM|05:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
pgm0117d0|iaasm|PROD|West US|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 19|7/27/24|Saturday|10:00 PM|02:00 AM|7/28/24|Sunday|01:00 PM|05:00 PM|chet|#N/A|PATCHED|Running|Manila Shift
pgm0117d1|iaasm|PROD|West US|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 19|7/27/24|Saturday|10:00 PM|02:00 AM|7/28/24|Sunday|01:00 PM|05:00 PM|chet|#N/A|PATCHED|Running|Manila Shift
qgm01157b|IAASM|QA|West US|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 03|7/11/24|Thursday|10:00 PM|02:00 AM|7/12/24|Friday|01:00 PM|05:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
dgm011a61|iacspm|DEV|West US|InfoSec Engineering|InfoSec.Ops.Engineering@safeway.com|2024 R03|0|Bulk|MANUAL|Day 01|7/9/24|Tuesday|10:00 PM|02:00 AM|7/10/24|Wednesday|01:00 PM|05:00 PM|chris|#N/A|PATCHED|Running|Manila Shift
pgm0113b7|IACY|PROD|West US|InfoSec Operations|infosec.operations@safeway.com|2024 R03|0|Bulk|MANUAL|Day 14|7/22/24|Monday|12:00 PM|04:00 PM|7/23/24|Tuesday|03:00 AM|07:00 AM|Gregg|#N/A|PATCHED|Running|US Shift
pgm0113b8|IACY|PROD|West US|InfoSec Operations|infosec.operations@safeway.com|2024 R03|0|Bulk|MANUAL|Day 14|7/22/24|Monday|12:00 PM|04:00 PM|7/23/24|Tuesday|03:00 AM|07:00 AM|Gregg|#N/A|PATCHED|Running|US Shift
pgm0113b9|IACY|PROD|West US|InfoSec Operations|infosec.operations@safeway.com|2024 R03|0|Bulk|MANUAL|Day 14|7/22/24|Monday|12:00 PM|04:00 PM|7/23/24|Tuesday|03:00 AM|07:00 AM|Gregg|#N/A|PATCHED|Running|US Shift
pgm0113ba|IACY|PROD|West US|InfoSec Operations|infosec.operations@safeway.com|2024 R03|0|Bulk|MANUAL|Day 14|7/22/24|Monday|12:00 PM|04:00 PM|7/23/24|Tuesday|03:00 AM|07:00 AM|Gregg|#N/A|PATCHED|Running|US Shift
pgm0113bb|IACY|PROD|West US|InfoSec Operations|infosec.operations@safeway.com|2024 R03|0|Bulk|MANUAL|Day 14|7/22/24|Monday|12:00 PM|04:00 PM|7/23/24|Tuesday|03:00 AM|07:00 AM|Gregg|#N/A|PATCHED|Running|US Shift
pgm0113bc|IACY|PROD|West US|InfoSec Operations|infosec.operations@safeway.com|2024 R03|0|Bulk|MANUAL|Day 14|7/22/24|Monday|12:00 PM|04:00 PM|7/23/24|Tuesday|03:00 AM|07:00 AM|Gregg|#N/A|PATCHED|Running|US Shift
pgm011580|IACY|PROD|West US|InfoSec Operations|infosec.operations@safeway.com|2024 R03|0|Bulk|MANUAL|Day 14|7/22/24|Monday|12:00 PM|04:00 PM|7/23/24|Tuesday|03:00 AM|07:00 AM|Gregg|#N/A|PATCHED|Running|US Shift
dgm011a44|iafa|DEV|West US|Security Operations-Engineering|infosec.secops@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 01|7/9/24|Tuesday|10:00 PM|02:00 AM|7/10/24|Wednesday|01:00 PM|05:00 PM|chris|#N/A|PATCHED|Running|Manila Shift
pgm011a18|iafa|PROD|West US|Security Operations-Engineering|infosec.secops@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|10:00 AM|02:00 PM|7/31/24|Wednesday|01:00 AM|05:00 AM|Gregg|#N/A|PATCHED|Running|US Shift
qgm0119b3|iafa|QA|West US|Security Operations-Engineering|infosec.secops@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 03|7/11/24|Thursday|10:00 PM|02:00 AM|7/12/24|Friday|01:00 PM|05:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
qgm010fc0|IAIG|QA|East US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 03|7/11/24|Thursday|10:00 PM|02:00 AM|7/12/24|Friday|01:00 PM|05:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
dgm010db3|IAIQ|DEV|West US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 02|7/10/24|Wednesday|10:00 PM|02:00 AM|7/11/24|Thursday|01:00 PM|05:00 PM|chris|#N/A|PATCHED|Running|Manila Shift
dgm010db4|IAIQ|DEV|West US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 02|7/10/24|Wednesday|10:00 PM|02:00 AM|7/11/24|Thursday|01:00 PM|05:00 PM|chris|#N/A|PATCHED|Running|Manila Shift
dgm010db5|IAIQ|DEV|West US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 02|7/10/24|Wednesday|10:00 PM|02:00 AM|7/11/24|Thursday|01:00 PM|05:00 PM|chris|#N/A|PATCHED|Running|Manila Shift
dgm010db6|IAIQ|DEV|West US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 02|7/10/24|Wednesday|10:00 PM|02:00 AM|7/11/24|Thursday|01:00 PM|05:00 PM|chris|#N/A|PATCHED|Running|Manila Shift
pgm011110|IAIQ|PROD|East US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|08:00 PM|12:00 AM|7/31/24|Wednesday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
pgm011111|IAIQ|PROD|East US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|08:00 PM|12:00 AM|7/31/24|Wednesday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
pgm011112|IAIQ|PROD|East US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|08:00 PM|12:00 AM|7/31/24|Wednesday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
pgm011113|IAIQ|PROD|East US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|08:00 PM|12:00 AM|7/31/24|Wednesday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
pgm011114|IAIQ|PROD|East US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|08:00 PM|12:00 AM|7/31/24|Wednesday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
pgm011115|IAIQ|PROD|East US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|08:00 PM|12:00 AM|7/31/24|Wednesday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
pgm011116|IAIQ|PROD|East US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|08:00 PM|12:00 AM|7/31/24|Wednesday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
pgm011117|IAIQ|PROD|West US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|08:00 PM|12:00 AM|7/31/24|Wednesday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
pgm011118|IAIQ|PROD|West US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|08:00 PM|12:00 AM|7/31/24|Wednesday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
pgm011119|IAIQ|PROD|West US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|08:00 PM|12:00 AM|7/31/24|Wednesday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
pgm01111a|IAIQ|PROD|West US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|08:00 PM|12:00 AM|7/31/24|Wednesday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
pgm01111b|IAIQ|PROD|West US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|08:00 PM|12:00 AM|7/31/24|Wednesday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
pgm01111c|IAIQ|PROD|West US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|08:00 PM|12:00 AM|7/31/24|Wednesday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
pgm01111d|IAIQ|PROD|West US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|08:00 PM|12:00 AM|7/31/24|Wednesday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
pgm01116d|IAIQ|PROD|West US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|08:00 PM|12:00 AM|7/31/24|Wednesday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
pgm011542|IAIQ|PROD|East US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 22|7/30/24|Tuesday|08:00 PM|12:00 AM|7/31/24|Wednesday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010de2|IAIQ|QA|East US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 03|7/11/24|Thursday|08:00 PM|12:00 AM|7/12/24|Friday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010de3|IAIQ|QA|East US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 03|7/11/24|Thursday|08:00 PM|12:00 AM|7/12/24|Friday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010de4|IAIQ|QA|East US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 03|7/11/24|Thursday|08:00 PM|12:00 AM|7/12/24|Friday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010de5|IAIQ|QA|East US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 03|7/11/24|Thursday|08:00 PM|12:00 AM|7/12/24|Friday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010de6|IAIQ|QA|East US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 03|7/11/24|Thursday|08:00 PM|12:00 AM|7/12/24|Friday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010de7|IAIQ|QA|East US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 03|7/11/24|Thursday|08:00 PM|12:00 AM|7/12/24|Friday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010de8|IAIQ|QA|East US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 03|7/11/24|Thursday|08:00 PM|12:00 AM|7/12/24|Friday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010de9|IAIQ|QA|West US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 03|7/11/24|Thursday|08:00 PM|12:00 AM|7/12/24|Friday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010dea|IAIQ|QA|West US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 03|7/11/24|Thursday|08:00 PM|12:00 AM|7/12/24|Friday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010deb|IAIQ|QA|West US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 03|7/11/24|Thursday|08:00 PM|12:00 AM|7/12/24|Friday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010dec|IAIQ|QA|West US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 03|7/11/24|Thursday|08:00 PM|12:00 AM|7/12/24|Friday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010ded|IAIQ|QA|West US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 03|7/11/24|Thursday|08:00 PM|12:00 AM|7/12/24|Friday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010dee|IAIQ|QA|West US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 03|7/11/24|Thursday|08:00 PM|12:00 AM|7/12/24|Friday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm010def|IAIQ|QA|West US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 03|7/11/24|Thursday|08:00 PM|12:00 AM|7/12/24|Friday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
qgm011139|IAIQ|QA|West US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 03|7/11/24|Thursday|08:00 PM|12:00 AM|7/12/24|Friday|11:00 AM|03:00 PM|glenn|#N/A|PATCHED|Running|Manila Shift
pgm011b70|iamf|PROD|West US|IAM Support|Infra.Services.IAM.Support@safeway.com|2024 R03|0|Bulk|MANUAL|Day 19|7/27/24|Saturday|02:00 AM|06:00 AM|7/27/24|Saturday|05:00 PM|09:00 PM|Chris|#N/A|PATCHED|Running|Manila Shift
pgm01100b|IAPA|PROD|East US|CyberArk Support|infosec.grc@safeway.com|2024 R03|0|Bulk|MANUAL|Day 21|7/29/24|Monday|09:00 PM|01:00 AM|7/30/24|Tuesday|12:00 PM|04:00 PM|Chris|not patched|NOT YET Patched|Running|Manila Shift
pgm01100c|IAPA|PROD|West US|CyberArk Support|infosec.grc@safeway.com|2024 R03|0|Bulk|MANUAL|Day 21|7/29/24|Monday|09:00 PM|01:00 AM|7/30/24|Tuesday|12:00 PM|04:00 PM|Chris|not patched|NOT YET Patched|Running|Manila Shift
dgm0112c4|IATN|DEV|West US|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 02|7/10/24|Wednesday|10:00 PM|02:00 AM|7/11/24|Thursday|01:00 PM|05:00 PM|chris|#N/A|PATCHED|Running|Manila Shift
dgm0112c5|IATN|DEV|West US|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 02|7/10/24|Wednesday|10:00 PM|02:00 AM|7/11/24|Thursday|01:00 PM|05:00 PM|chris|#N/A|PATCHED|Running|Manila Shift
pgm011187|IATN|PROD|West US|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 14|7/22/24|Monday|04:00 PM|08:00 PM|7/23/24|Tuesday|07:00 AM|11:00 AM|Gregg|#N/A|PATCHED|Running|US Shift
pgm0113b4|IATN|PROD|West US|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 14|7/22/24|Monday|04:00 PM|08:00 PM|7/23/24|Tuesday|07:00 AM|11:00 AM|Gregg|#N/A|PATCHED|Running|US Shift
pgm011556|IATN|PROD|West US|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 14|7/22/24|Monday|04:00 PM|08:00 PM|7/23/24|Tuesday|07:00 AM|11:00 AM|Gregg|#N/A|PATCHED|Running|US Shift
pgm011557|IATN|PROD|West US|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 14|7/22/24|Monday|04:00 PM|08:00 PM|7/23/24|Tuesday|07:00 AM|11:00 AM|Gregg|#N/A|PATCHED|Running|US Shift
pgm01157c|IATN|PROD|West US|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 14|7/22/24|Monday|04:00 PM|08:00 PM|7/23/24|Tuesday|07:00 AM|11:00 AM|Gregg|#N/A|PATCHED|Running|US Shift
pgm0115b7|IATN|PROD|West US|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 14|7/22/24|Monday|04:00 PM|08:00 PM|7/23/24|Tuesday|07:00 AM|11:00 AM|Gregg|#N/A|PATCHED|Running|US Shift
pgm0115b8|IATN|PROD|West US|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 14|7/22/24|Monday|04:00 PM|08:00 PM|7/23/24|Tuesday|07:00 AM|11:00 AM|Gregg|#N/A|PATCHED|Running|US Shift
pgm0115b9|IATN|PROD|West US|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 14|7/22/24|Monday|04:00 PM|08:00 PM|7/23/24|Tuesday|07:00 AM|11:00 AM|Gregg|#N/A|PATCHED|Running|US Shift
pgm0115ba|IATN|PROD|West US|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 14|7/22/24|Monday|04:00 PM|08:00 PM|7/23/24|Tuesday|07:00 AM|11:00 AM|Gregg|#N/A|PATCHED|Running|US Shift
pgm0115bb|IATN|PROD|West US|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03|0|Bulk|MANUAL|Day 14|7/22/24|Monday|04:00 PM|08:00 PM|7/23/24|Tuesday|07:00 AM|11:00 AM|Gregg|#N/A|PATCHED|Running|US Shift
pgn0115f3|IATN|PROD|CNF West|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03||Bulk|MANUAL|Day 14|7/22/24|Monday|04:00 PM|08:00 PM|7/23/24|Tuesday|07:00 AM|11:00 AM|Gregg|#N/A|PATCHED|PoweredOn|US Shift
pgn0115f4|IATN|PROD|CNF West|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03||Bulk|MANUAL|Day 14|7/22/24|Monday|04:00 PM|08:00 PM|7/23/24|Tuesday|07:00 AM|11:00 AM|Gregg|#N/A|PATCHED|PoweredOn|US Shift
pgn0115f5|IATN|PROD|CNF West|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03||Bulk|MANUAL|Day 14|7/22/24|Monday|04:00 PM|08:00 PM|7/23/24|Tuesday|07:00 AM|11:00 AM|Gregg|#N/A|PATCHED|PoweredOn|US Shift
pgn0115f6|IATN|PROD|CNF West|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03||Bulk|MANUAL|Day 14|7/22/24|Monday|04:00 PM|08:00 PM|7/23/24|Tuesday|07:00 AM|11:00 AM|Gregg|#N/A|PATCHED|PoweredOn|US Shift
pgn0115f7|IATN|PROD|CNF West|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03||Bulk|MANUAL|Day 14|7/22/24|Monday|04:00 PM|08:00 PM|7/23/24|Tuesday|07:00 AM|11:00 AM|Gregg|#N/A|PATCHED|PoweredOn|US Shift
pgn0115f8|IATN|PROD|CNF West|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03||Bulk|MANUAL|Day 14|7/22/24|Monday|04:00 PM|08:00 PM|7/23/24|Tuesday|07:00 AM|11:00 AM|Gregg|#N/A|PATCHED|PoweredOn|US Shift
pgn0115f9|IATN|PROD|CNF West|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03||Bulk|MANUAL|Day 14|7/22/24|Monday|04:00 PM|08:00 PM|7/23/24|Tuesday|07:00 AM|11:00 AM|Gregg|#N/A|PATCHED|PoweredOn|US Shift
pgn0115fa|IATN|PROD|CNF West|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03||Bulk|MANUAL|Day 14|7/22/24|Monday|04:00 PM|08:00 PM|7/23/24|Tuesday|07:00 AM|11:00 AM|Gregg|#N/A|PATCHED|PoweredOn|US Shift
pgn0115fb|IATN|PROD|CNF West|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03||Bulk|MANUAL|Day 14|7/22/24|Monday|04:00 PM|08:00 PM|7/23/24|Tuesday|07:00 AM|11:00 AM|Gregg|#N/A|PATCHED|PoweredOn|US Shift
pgn0115fc|IATN|PROD|CNF West|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03||Bulk|MANUAL|Day 14|7/22/24|Monday|04:00 PM|08:00 PM|7/23/24|Tuesday|07:00 AM|11:00 AM|Gregg|#N/A|PATCHED|PoweredOn|US Shift
pgn0115fd|IATN|PROD|CNF West|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03||Bulk|MANUAL|Day 14|7/22/24|Monday|04:00 PM|08:00 PM|7/23/24|Tuesday|07:00 AM|11:00 AM|Gregg|#N/A|PATCHED|PoweredOn|US Shift
pgn0115fe|IATN|PROD|CNF West|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03||Bulk|MANUAL|Day 14|7/22/24|Monday|04:00 PM|08:00 PM|7/23/24|Tuesday|07:00 AM|11:00 AM|Gregg|#N/A|PATCHED|PoweredOn|US Shift
pgn0115ff|IATN|PROD|CNF West|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03||Bulk|MANUAL|Day 14|7/22/24|Monday|04:00 PM|08:00 PM|7/23/24|Tuesday|07:00 AM|11:00 AM|Gregg|#N/A|PATCHED|PoweredOn|US Shift
pgn011600|IATN|PROD|CNF West|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03||Bulk|MANUAL|Day 14|7/22/24|Monday|04:00 PM|08:00 PM|7/23/24|Tuesday|07:00 AM|11:00 AM|Gregg|#N/A|PATCHED|PoweredOn|US Shift
pgn011601|IATN|PROD|CNF West|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03||Bulk|MANUAL|Day 14|7/22/24|Monday|04:00 PM|08:00 PM|7/23/24|Tuesday|07:00 AM|11:00 AM|Gregg|#N/A|PATCHED|PoweredOn|US Shift
pgn011602|IATN|PROD|CNF West|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03||Bulk|MANUAL|Day 14|7/22/24|Monday|04:00 PM|08:00 PM|7/23/24|Tuesday|07:00 AM|11:00 AM|Gregg|#N/A|PATCHED|PoweredOn|US Shift
pgn011603|IATN|PROD|CNF West|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03||Bulk|MANUAL|Day 14|7/22/24|Monday|04:00 PM|08:00 PM|7/23/24|Tuesday|07:00 AM|11:00 AM|Gregg|#N/A|PATCHED|PoweredOn|US Shift
pgn011604|IATN|PROD|CNF West|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03||Bulk|MANUAL|Day 14|7/22/24|Monday|04:00 PM|08:00 PM|7/23/24|Tuesday|07:00 AM|11:00 AM|Gregg|#N/A|PATCHED|PoweredOn|US Shift
pgn011605|IATN|PROD|CNF West|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03||Bulk|MANUAL|Day 14|7/22/24|Monday|04:00 PM|08:00 PM|7/23/24|Tuesday|07:00 AM|11:00 AM|Gregg|#N/A|PATCHED|PoweredOn|US Shift
pgn011606|IATN|PROD|CNF West|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03||Bulk|MANUAL|Day 14|7/22/24|Monday|04:00 PM|08:00 PM|7/23/24|Tuesday|07:00 AM|11:00 AM|Gregg|#N/A|PATCHED|PoweredOn|US Shift
pgn01161e|IATN|PROD|CNF West|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03||Bulk|MANUAL|Day 14|7/22/24|Monday|04:00 PM|08:00 PM|7/23/24|Tuesday|07:00 AM|11:00 AM|Gregg|#N/A|PATCHED|PoweredOn|US Shift
pgn01161f|IATN|PROD|CNF East|InfoSec Product Security|InfoSec.ProdSec@albertsons.com|2024 R03||Bulk|MANUAL|Day 14|7/22/24|Monday|04:00 PM|08:00 PM|7/23/24|Tuesday|07:00 AM|11:00 AM|Gregg|#N/A|PATCHED|PoweredOn|US Shift
